route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
AK-06,FULL,AK-06-11-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-11-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-11-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-11-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-11-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-11-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-12-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-12-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-12-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-12-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-12-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-12-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-13-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-13-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-13-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-13-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-13-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-13-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-14-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-14-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-14-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-14-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-14-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-14-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-15-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-15-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-15-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-15-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-15-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-15-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-16-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-16-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-16-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-16-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-16-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-16-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-17-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-17-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-17-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-17-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-17-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-17-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-18-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-18-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-18-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-18-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-18-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-18-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-19-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-19-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-19-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-19-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-19-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-19-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-20-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-20-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-20-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-20-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-20-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-20-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-21-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-21-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-21-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-21-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-21-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-21-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-22-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-22-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-22-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-22-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-22-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-22-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-23-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-23-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-23-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-23-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-23-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-23-50,AK-06,,,,AK-06,2,2

AK-07,FULL,AK-07-0-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-0-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-0-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-0-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-0-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-0-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-1-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-1-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-1-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-1-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-1-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-1-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-2-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-2-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-2-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-2-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-2-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-2-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-3-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-3-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-3-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-3-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-3-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-3-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-4-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-4-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-4-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-4-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-4-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-4-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-5-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-5-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-5-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-5-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-5-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-5-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-6-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-6-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-6-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-6-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-6-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-6-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-7-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-7-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-7-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-7-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-7-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-7-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-8-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-8-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-8-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-8-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-8-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-8-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-9-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-9-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-9-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-9-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-9-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-9-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-10-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-10-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-10-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-10-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-10-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-10-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-11-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-11-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-11-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-11-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-11-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-11-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-12-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-12-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-12-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-12-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-12-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-12-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-13-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-13-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-13-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-13-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-13-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-13-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-14-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-14-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-14-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-14-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-14-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-14-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-15-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-15-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-15-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-15-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-15-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-15-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-16-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-16-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-16-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-16-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-16-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-16-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-17-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-17-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-17-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-17-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-17-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-17-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-18-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-18-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-18-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-18-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-18-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-18-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-19-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-19-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-19-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-19-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-19-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-19-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-20-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-20-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-20-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-20-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-20-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-20-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-21-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-21-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-21-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-21-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-21-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-21-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-22-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-22-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-22-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-22-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-22-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-22-50,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-23-0,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-23-10,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-23-20,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-23-30,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-23-40,AK-07,,,,AK-07,2,2
AK-07,FULL,AK-07-23-50,AK-07,,,,AK-07,2,2

AK-07A,FULL,AK-07A-0-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-0-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-0-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-0-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-0-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-0-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-1-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-1-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-1-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-1-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-1-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-1-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-2-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-2-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-2-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-2-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-2-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-2-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-3-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-3-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-3-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-3-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-3-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-3-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-4-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-4-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-4-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-4-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-4-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-4-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-5-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-5-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-5-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-5-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-5-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-5-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-6-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-6-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-6-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-6-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-6-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-6-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-7-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-7-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-7-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-7-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-7-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-7-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-8-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-8-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-8-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-8-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-8-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-8-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-9-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-9-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-9-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-9-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-9-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-9-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-10-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-10-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-10-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-10-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-10-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-10-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-11-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-11-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-11-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-11-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-11-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-11-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-12-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-12-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-12-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-12-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-12-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-12-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-13-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-13-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-13-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-13-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-13-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-13-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-14-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-14-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-14-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-14-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-14-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-14-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-15-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-15-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-15-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-15-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-15-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-15-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-16-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-16-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-16-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-16-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-16-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-16-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-17-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-17-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-17-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-17-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-17-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-17-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-18-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-18-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-18-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-18-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-18-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-18-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-19-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-19-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-19-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-19-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-19-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-19-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-20-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-20-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-20-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-20-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-20-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-20-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-21-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-21-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-21-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-21-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-21-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-21-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-22-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-22-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-22-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-22-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-22-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-22-50,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-23-0,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-23-10,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-23-20,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-23-30,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-23-40,AK-07A,,,,AK-07A,2,2
AK-07A,FULL,AK-07A-23-50,AK-07A,,,,AK-07A,2,2

AK-08,FULL,AK-08-0-0,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-0-10,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-0-20,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-0-30,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-0-40,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-0-50,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-1-0,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-1-10,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-1-20,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-1-30,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-1-40,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-1-50,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-2-0,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-2-10,AK-08,,,,AK-08,2,2
AK-08,FULL,AK-08-2-20,AK-08,,,,AK-08,2,2
